"","Accn Number","Cat Num","Genus","Species","Began Date","Full Name","Country","County","State","Spec Locality","Habitat","Coll Method","Prepared By/First Name","Prepared By/Last Name","Collectors/First Name","Collectors/Last Name","Prepator #","Bursa","Skull Ossification","Sex","Fat Deposition","Reproduct Data","Molt","Wing Span","Weight","Weight Unit","Total Length","Wing Chord","Preparations [Aggregated]","Latitude1","Longitude1"
"1314","0","35780","Melospiza","melodia","06/12/1951","United States, New York, Sullivan County","United States","Sullivan County","New York","Beaver Kill, Ackerly's Pasture",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1315","0","35787","Melospiza","melodia","12/22/1952","United States, New York, Suffolk County","United States","Suffolk County","New York","Springs, Peninsula on E side of Acabonic Harbor.",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete","Male","Fat",NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1316","0","35789","Melospiza","melodia","06/24/1954","United States, Maryland, Dorchester County","United States","Dorchester County","Maryland","Cambridge, 'Dormac'-Mace Thomas' Farm",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete","Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","38.5621265","-76.0961151"
"1317","0","35790","Melospiza","melodia","08/18/1948","United States, New York, Sullivan County","United States","Sullivan County","New York","Beaver Kill, Ackerly's",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1318","0","35791","Melospiza","melodia","12/29/1951","United States, New York, Suffolk County","United States","Suffolk County","New York","West Meadow Beach, E. side of Smithtown Bay",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete",NA,NA,"Could not be sure of gonads.",NA,NA,"26.0",NA,NA,NA,"study skin",NA,NA
"1319","0","35793","Melospiza","melodia","10/06/1950","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,"Richard","Fischer",NA,"Uhler",NA,NA,"0%","Male",NA,NA,NA,NA,"20.0",NA,NA,NA,"study skin","42.4381","-76.5095"
"1320","0","35795","Melospiza","melodia","03/25/1950","United States, New York, Suffolk County","United States","Suffolk County","New York","East Hampton, ocean end of Further Lane",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1321","0","35796","Melospiza","melodia","12/26/1952","United States, New York, Suffolk County","United States","Suffolk County","New York","Stony Brook, SW corner of Stony Brk. Harbor, in Old Mayors' Swamp.",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete","Male","Fat",NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1322","0","35797","Melospiza","melodia","08/18/1948","United States, New York, Sullivan County","United States","Sullivan County","New York","Beaver Kill, Ackerly's",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1323","0","35800","Melospiza","melodia","08/02/1951","United States, New York, Sullivan County","United States","Sullivan County","New York","Beaver Kill, Ackerly's",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,"Female",NA,NA,NA,NA,"21.1000003815",NA,NA,NA,"study skin",NA,NA
"1324","0","35802","Melospiza","melodia","12/25/1952","United States, New York, Queens County","United States","Queens County","New York","Flushing",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"> 80%","Male","Fat",NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1325","0","35803","Melospiza","melodia","04/08/1951","United States, New York, Tompkins County","United States","Tompkins County","New York","Dryden Township, Varna",NA,NA,"Richard","Fischer","Bill","Lewis",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","42.45476","-76.439261"
"1326","0","35804","Melospiza","melodia","03/25/1950","United States, New York, Suffolk County","United States","Suffolk County","New York","Long Island, East Hampton, E side of Georgia Pd.",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1327","0","35810","Melospiza","melodia","12/29/1951","United States, New York, Suffolk County","United States","Suffolk County","New York","West Meadow Beach, E side Smithtown Bay",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete","Male",NA,NA,NA,NA,"33.0",NA,NA,NA,"study skin",NA,NA
"1328","0","35811","Melospiza","melodia","12/26/1952","United States, New York, Suffolk County","United States","Suffolk County","New York","Stony Brook, Kettle Swamp",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"incomplete","Male","Fat",NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1329","0","35812","Melospiza","melodia","09/24/1952","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Richard E. Reynolds Game Farm, ~ 1.25 km SW Varna, corner of Game Farm and Stevenson Roads",NA,NA,"Richard","Fischer","William","Dilger",NA,NA,"incomplete","Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1330","0","35813","Melospiza","melodia","11/29/1952","United States, New York, Suffolk County","United States","Suffolk County","New York","Long Island, Hither Hills State Park camping area",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"incomplete","Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1331","0","35816","Melospiza","melodia","03/25/1950","United States, New York, Suffolk County","United States","Suffolk County","New York","Long Island, E end of Mecox Bay",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete","Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","40.90417","-72.32231"
"1332","0","35817","Melospiza","melodia","08/01/1951","United States, New York, Sullivan County","United States","Sullivan County","New York","Beaverkill",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","41.981478","-74.835438"
"1333","0","35824","Melospiza","melodia","12/26/1952","United States, New York, Suffolk County","United States","Suffolk County","New York","Stony Brook, SW corner Stony Brook Harbor",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete","Male","Fat",NA,NA,NA,NA,NA,NA,NA,"study skin","40.90106","-73.17581"
"1334","0","35827","Melospiza","melodia","12/21/1952","United States, New York, Queens County","United States","Queens County","New York","Flushing, field immed. E of Mount St. Mary's Cemetery",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"incomplete","Male","Fat",NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1335","0","35829","Melospiza","melodia","08/18/1948","United States, New York, Sullivan County","United States","Sullivan County","New York","Beaver Kill, Ackerly's",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1336","0","35830","Melospiza","melodia","09/13/1954","United States, Maryland, Dorchester County","United States","Dorchester County","Maryland","Elliott",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"0%","Male","Little",NA,NA,NA,NA,NA,NA,NA,"study skin","38.3058335","-75.9991264"
"1337","0","35832","Melospiza","melodia","12/26/1952","United States, New York, Suffolk County","United States","Suffolk County","New York","Stony Brook, SW corner of Stony Brook Harbor",NA,NA,NA,"R. B. F.","Richard","Fischer",NA,NA,"complete","Male","Fat",NA,NA,NA,NA,NA,NA,NA,"study skin",NA,NA
"1338","170","35906","Melospiza","melodia","06/15/1956","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,"L. D. U.","L.","Uhler",NA,NA,"incomplete","Male",NA,NA,NA,NA,"21.7999992371",NA,NA,NA,"study skin","42.4381","-76.5095"
"1339","140","36349","Melospiza","melodia","07/14/1976","United States, California, Madera County","United States","Madera County","California","7mi NW Mammoth Lakes",NA,NA,"Robert","Dickerman","Robert","Dickerman",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"study skin","37.6751039","-119.1109833"
"1340","0","36660","Melospiza","melodia","04/03/1974","United States, New York, Suffolk County","United States","Suffolk County","New York","SUNY at Stony Brook",NA,NA,"Robert","Dickerman","C.","Powers",NA,NA,NA,"Male","Little",NA,"No molt.",NA,NA,NA,NA,NA,"study skin",NA,NA
"1341","0","36937","Melospiza","melodia","04/08/1989","United States, New York, Cayuga County","United States","Cayuga County","New York","Ledyard Township, Aurora",NA,"salvage","Roxanna","Normack","J.","Wells",NA,NA,NA,"Male","Little",NA,"No molt","190.0","19.8999996185",NA,NA,"68.0","skeleton","42.7478729","-76.6971865"
"1342","0","37769","Melospiza","melodia","01/01/1860","United States, New York, Tompkins County","United States","Tompkins County","New York","unspecified",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest",NA,NA
"1343","0","37770","Melospiza","melodia","01/01/1860","United States, New York, Tompkins County","United States","Tompkins County","New York","unspecified",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest",NA,NA
"1344","0","37771","Melospiza","melodia","01/01/1860","North America",NA,NA,NA,"unspecified",NA,NA,NA,NA,"Alexander","DuBois",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest",NA,NA
"1345","0","37773","Melospiza","melodia","01/01/1860","United States, New York, Tompkins County","United States","Tompkins County","New York","unspecified",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"egg shell (dry)",NA,NA
"1346","0","38409","Melospiza","melodia","06/09/1965","United States, New York, Tompkins County","United States","Tompkins County","New York","Varna, Monkey Run",NA,NA,NA,NA,"S.","Patten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol)","42.46285","-76.42725"
"1347","0","38411","Melospiza","melodia","06/09/1965","United States, New York, Tompkins County","United States","Tompkins County","New York","Varna, Monkey Run",NA,NA,NA,NA,"S.","Patten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol)","42.46285","-76.42725"
"1348","0","38468","Melospiza","melodia","08/25/1964","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"S.","Patten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol)","42.4381","-76.5095"
"1349","0","38602","Melospiza","melodia","06/08/1964","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol)","42.4381","-76.5095"
"1350","0","39075","Melospiza","melodia","01/01/1860","United States, New York, Tompkins County","United States","Tompkins County","New York","unspecified",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nest",NA,NA
"1351","0","40522","Melospiza","melodia","03/24/1952","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"William","Dilger",NA,NA,NA,"sex unknown",NA,NA,NA,NA,"24.5",NA,NA,NA,"skeleton","42.4381","-76.5095"
"1352","0","40819","Melospiza","melodia","11/1952","United States, Arizona, Pinal County","United States","Pinal County","Arizona","Feldman",NA,NA,NA,NA,"Robert","Dickerman",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"partial skeleton",NA,NA
"1353","0","40820","Melospiza","melodia","08/17/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"Walter","Bock",NA,NA,NA,"sex unknown",NA,NA,NA,NA,"22.8999996185",NA,NA,NA,"skeleton","42.4381","-76.5095"
"1354","0","40820","Melospiza","melodia","08/17/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"William","Dilger",NA,NA,NA,"sex unknown",NA,NA,NA,NA,"22.8999996185",NA,NA,NA,"skeleton","42.4381","-76.5095"
"1355","0","40822","Melospiza","melodia","08/17/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"Walter","Bock",NA,NA,NA,"sex unknown","none",NA,NA,NA,"20.2999992371",NA,NA,NA,"skeleton","42.4381","-76.5095"
"1356","0","40822","Melospiza","melodia","08/17/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"William","Dilger",NA,NA,NA,"sex unknown","none",NA,NA,NA,"20.2999992371",NA,NA,NA,"skeleton","42.4381","-76.5095"
"1357","0","40823","Melospiza","melodia","08/07/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Forest Home",NA,NA,NA,NA,"Herman","Adams",NA,NA,NA,"Female",NA,"ovary 7 x 3 millimeters",NA,NA,NA,NA,NA,NA,"skeleton","42.45368","-76.468"
"1358","0","40824","Melospiza","melodia","03/24/1956","United States, New York, Tioga County","United States","Tioga County","New York","Candor",NA,NA,NA,NA,"Herman","Adams",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton","42.228294","-76.3367242"
"1359","0","40826","Melospiza","melodia","09/26/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","3 miles Northeast of Ithaca, Mohawk-Cornell Airport",NA,NA,NA,NA,"Walter","Bock",NA,NA,NA,"sex unknown","little",NA,"flight feathers in heavy molt tail sheathes in mol",NA,"24.0",NA,NA,NA,"skeleton",NA,NA
"1360","0","40827","Melospiza","melodia","10/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","Town of Ithaca",NA,NA,NA,NA,"Walter","Bock",NA,NA,NA,"sex unknown","none",NA,NA,NA,NA,NA,NA,NA,"skeleton","42.4381","-76.5095"
"1361","0","40828","Melospiza","melodia","06/27/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","McLean, 1 mile South",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton",NA,NA
"1362","0","40831","Melospiza","melodia","09/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","5 miles North of Ithaca",NA,NA,NA,NA,"Herman","Adams",NA,NA,NA,"Male",NA,"testes 3 millimeters","back, throat, 3rd left, and 2nd right primaries pi",NA,NA,NA,NA,NA,"skeleton",NA,NA
"1363","0","40899","Melospiza","melodia","01/18/1954","United States, Oklahoma, Comanche County","United States","Comanche County","Oklahoma","Fort Sill",NA,NA,NA,NA,"William","Hamilton",NA,NA,NA,"Female","fat",NA,NA,NA,"22.7999992371",NA,NA,NA,"skeleton","34.6897697","-98.5719376"
"1364","0","40901","Melospiza","melodia","08/30/1952","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, Warren Road",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Male ?",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton",NA,NA
"1365","0","40902","Melospiza","melodia","08/26/1952","United States, New York, Tompkins County","United States","Tompkins County","New York","Etna",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton","42.48507","-76.38355"
"1366","0","40904","Melospiza","melodia","11/04/1952","United States, Arizona, Pinal County","United States","Pinal County","Arizona","Feldman",NA,NA,NA,NA,"Robert","Dickerman",NA,NA,NA,"Male",NA,NA,NA,NA,NA,NA,NA,NA,"partial skeleton",NA,NA
"1367","0","40978","Melospiza","melodia","05/09/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","8 miles West of Ithaca, Perry City Road",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Female",NA,NA,NA,NA,"21.7999992371",NA,NA,NA,"skeleton",NA,NA
"1368","0","40979","Melospiza","melodia","01/16/1954","United States, Texas, El Paso County","United States","El Paso County","Texas","El Paso, 10 mi. SE on Rio Grande River",NA,NA,NA,NA,"Robert","Ficken",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton",NA,NA
"1369","0","40981","Melospiza","melodia","06/16/1951","United States, New York, Tompkins County","United States","Tompkins County","New York","Danby Beaver Pond, 8 miles South Ithaca",NA,NA,NA,NA,"Kenneth","Parkes",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton",NA,NA
"1370","0","40983","Melospiza","melodia","12/28/1952","United States, New York, Tompkins County","United States","Tompkins County","New York","unspecified",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"sex unknown",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton",NA,NA
"1371","0","40985","Melospiza","melodia","05/01/1953","United States, Pennsylvania, Bradford County","United States","Bradford County","Pennsylvania","Sayre",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,"Male",NA,"testes enlarged",NA,NA,"21.0",NA,NA,NA,"skeleton","41.9860359","-76.5206337"
"1372","0","40987","Melospiza","melodia","04/19/1954","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca, 2 mi. S",NA,NA,NA,NA,"Herman","Adams",NA,NA,NA,"Male","little","testes slightly enlarged",NA,NA,"18.7999992371",NA,NA,NA,"skeleton",NA,NA
"1373","0","40989","Melospiza","melodia","05/01/1953","United States, New York, Tompkins County","United States","Tompkins County","New York","Ithaca?, Kline Road",NA,NA,NA,NA,"Herman","Adams",NA,NA,NA,"Male",NA,"testes slightly enlarged",NA,NA,"21.2999992371",NA,NA,NA,"partial skeleton",NA,NA
"1374","0","41120","Melospiza","melodia","04/04/1956","United States, New York, Tompkins County","United States","Tompkins County","New York","Jacksonville",NA,NA,NA,NA,"Herman","Adams",NA,NA,NA,"Female",NA,NA,NA,NA,NA,NA,NA,NA,"skeleton","42.508405","-76.614946"
"1375","0","41121","Melospiza","melodia","03/30/1955","United States, New Jersey, Cape May County","United States","Cape May County","New Jersey","Cape May City",NA,NA,NA,NA,"Walter","Bock",NA,NA,NA,"Male","none","testes 5 millimeters",NA,NA,"21.2999992371",NA,NA,NA,"skeleton","38.93511","-74.90601"
"1376","0","43010","Melospiza","melodia","01/01/1860","United States, New York, Tompkins County","United States","Tompkins County","New York","unspecified",NA,NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"skeleton",NA,NA
"1377","0","43218","Melospiza","melodia","05/05/1964","United States, New York, Tompkins County","United States","Tompkins County","New York","Dil Woods (Dryden, Ithaca, Lansing Woods)",NA,NA,NA,NA,"Robert","Stein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol); audio recording","42.49865","-76.451486"
"1378","0","43218","Melospiza","melodia","05/05/1964","United States, New York, Tompkins County","United States","Tompkins County","New York","Dil Woods (Dryden, Ithaca, Lansing Woods)",NA,NA,NA,NA,"Eugene","Morton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"whole organism (ethanol); audio recording","42.49865","-76.451486"
